,redpoint_-3,redpoint_-2,redpoint_-1,redpoint_0,redpoint_1,redpoint_2,redpoint_3,pred,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,red_postion,filepath,page,T
150,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme523end8.png,523,WMCC2023_ResultsBook
151,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,True,-2.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme188end10.png,188,ECC2021_ResultsBook_Women_A-Division
152,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme98end1.png,98,ECC2023_ResultsBook_Men_A-Division
153,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,2.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme125end5.png,125,ECC2021_ResultsBook_Women_A-Division
154,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,True,0.0,./dataset_o\WWCC2019_ResultsBook\geme605end5.png,605,WWCC2019_ResultsBook
155,0,0,0,0,0,1,0,2,10,2.0,0.0,2.0,0,True,-2.0,./dataset_o\WMCC2019_ResultsBook\geme685end10.png,685,WMCC2019_ResultsBook
156,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,0.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme100end6.png,100,ECC2021_ResultsBook_Men_A-Division
157,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,3.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme5end7.png,5,CWC2018-19_Leg3_ResultsBook
158,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,0.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme410end5.png,410,ECC2019_ResultsBook_Women_A-Division
159,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,False,3.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme78end5.png,78,ECC2018_ResultsBook_Men_A-Division
160,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,1.0,./dataset_o\OWG2022_ResultsBook\geme407end4.png,407,OWG2022_ResultsBook
161,0,0,0,0,0,0,1,3,8,4.0,0.0,4.0,1,True,1.0,./dataset_o\PACC2018_ResultsBook_Women\geme233end8.png,233,PACC2018_ResultsBook_Women
162,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme445end6.png,445,ECC2019_ResultsBook_Men_A-Division
163,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,0.0,./dataset_o\OWG2022_ResultsBook\geme205end4.png,205,OWG2022_ResultsBook
164,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,1.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme36end6.png,36,PCCC2023_ResultsBook_Women_A-Division
165,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,1.0,./dataset_o\OWG2022_ResultsBook\geme983end2.png,983,OWG2022_ResultsBook
166,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-1.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme340end5.png,340,ECC2022_ResultsBook_Men_A-Division
167,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-2.0,./dataset_o\OWG2022_ResultsBook\geme551end5.png,551,OWG2022_ResultsBook
168,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,2.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme382end6.png,382,ECC2023_ResultsBook_Men_A-Division
169,0,0,0,0,0,1,0,2,1,2.0,0.0,2.0,8,True,0.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme181end1.png,181,PCCC2023_ResultsBook_Men_A-Division
170,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,True,-1.0,./dataset_o\OWG2018_ResultsBook\geme501end10.png,501,OWG2018_ResultsBook
171,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme690end5.png,690,WWCC2019_ResultsBook
172,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,True,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme83end5.png,83,ECC2023_ResultsBook_Women_A-Division
173,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme262end1.png,262,WMCC2021_ResultsBook
174,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme406end3.png,406,CWC2018-19_Leg3_ResultsBook
175,0,1,0,0,0,0,0,-2,7,0.0,2.0,-2.0,2,False,0.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme169end7.png,169,ECC2019_ResultsBook_Women_A-Division
176,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,0.0,./dataset_o\WWCC2019_ResultsBook\geme417end4.png,417,WWCC2019_ResultsBook
177,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,1.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme6end4.png,6,PCCC2022_ResultsBook_Women_A-Division
178,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,False,0.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme301end5.png,301,ECC2021_ResultsBook_Men_A-Division
179,0,0,0,0,0,0,1,3,7,4.0,0.0,4.0,2,True,-2.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme259end7.png,259,ECC2017_ResultsBook_Women_A-Division
180,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-1.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme187end5.png,187,ECC2021_ResultsBook_Men_A-Division
181,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme105end7.png,105,WWCC2022_ResultsBook
182,0,1,0,0,0,0,0,-2,6,0.0,2.0,-2.0,3,False,-10.0,./dataset_o\WWCC2023_ResultsBook\geme897end6.png,897,WWCC2023_ResultsBook
183,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme34end3.png,34,WMCC2018_ResultsBook
184,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,True,-2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme34end5.png,34,ECC2019_ResultsBook_Men_A-Division
185,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,2.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme224end10.png,224,ECC2023_ResultsBook_Men_A-Division
186,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,True,-3.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme375end2.png,375,ECC2019_ResultsBook_Men_A-Division
187,1,0,0,0,0,0,0,-3,3,0.0,3.0,-3.0,6,True,-2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme321end3.png,321,ECC2022_ResultsBook_Women_A-Division
188,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme232end5.png,232,WWCC2023_ResultsBook
189,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,6,False,0.0,./dataset_o\WMCC2018_ResultsBook\geme804end3.png,804,WMCC2018_ResultsBook
190,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme58end3.png,58,WMCC2023_ResultsBook
191,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme272end3.png,272,ECC2023_ResultsBook_Women_A-Division
192,0,0,0,0,0,0,1,3,10,4.0,0.0,4.0,0,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme725end10.png,725,WWCC2023_ResultsBook
193,0,0,0,0,0,0,1,3,1,3.0,0.0,3.0,8,True,0.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme422end1.png,422,ECC2022_ResultsBook_Men_A-Division
194,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,False,-4.0,./dataset_o\PCCC2023_ResultsBook_Women_A-Division\geme85end9.png,85,PCCC2023_ResultsBook_Women_A-Division
195,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,True,1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme50end5.png,50,ECC2023_ResultsBook_Men_A-Division
196,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,False,-1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme394end4.png,394,ECC2023_ResultsBook_Men_A-Division
197,0,0,0,0,0,0,1,3,6,4.0,0.0,4.0,3,True,1.0,./dataset_o\WWCC2018_ResultsBook\geme383end6.png,383,WWCC2018_ResultsBook
198,0,0,0,0,0,1,0,2,6,2.0,0.0,2.0,3,True,1.0,./dataset_o\PACC2017_ResultsBook_Men\geme38end6.png,38,PACC2017_ResultsBook_Men
199,0,0,1,0,0,0,0,-1,5,0.0,1.0,-1.0,4,False,-2.0,./dataset_o\OWG2018_ResultsBook\geme815end5.png,815,OWG2018_ResultsBook
200,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,False,1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme397end2.png,397,CWC2018-19_Leg3_ResultsBook
201,0,0,1,0,0,0,0,-1,9,0.0,1.0,-1.0,0,True,2.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme477end9.png,477,ECC2019_ResultsBook_Men_A-Division
202,0,0,0,0,0,1,0,2,3,2.0,0.0,2.0,6,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme271end3.png,271,WMCC2023_ResultsBook
203,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,False,1.0,./dataset_o\WMCC2018_ResultsBook\geme511end2.png,511,WMCC2018_ResultsBook
204,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,True,-1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme223end5.png,223,CWC2018-19_Leg3_ResultsBook
205,0,0,1,0,0,0,0,-1,10,0.0,1.0,-1.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme616end10.png,616,WMCC2021_ResultsBook
206,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,2.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme197end2.png,197,ECC2023_ResultsBook_Women_A-Division
207,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,True,0.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme249end3.png,249,ECC2021_ResultsBook_Women_A-Division
208,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,0.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme104end9.png,104,ECC2023_ResultsBook_Women_A-Division
209,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-2.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme211end5.png,211,ECC2018_ResultsBook_Men_A-Division
210,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme109end7.png,109,ECC2022_ResultsBook_Women_A-Division
211,0,0,0,0,0,1,0,2,10,2.0,0.0,2.0,0,True,-1.0,./dataset_o\OWG2018_ResultsBook\geme215end10.png,215,OWG2018_ResultsBook
212,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,0.0,./dataset_o\OWG2022_ResultsBook\geme1014end2.png,1014,OWG2022_ResultsBook
213,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,False,-2.0,./dataset_o\WMCC2021_ResultsBook\geme479end4.png,479,WMCC2021_ResultsBook
214,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,6.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme200end5.png,200,PCCC2023_ResultsBook_Men_A-Division
215,0,0,0,0,1,0,0,1,11,1.0,0.0,1.0,0,False,0.0,./dataset_o\ECC2017_ResultsBook_Women_A-Division\geme110end11.png,110,ECC2017_ResultsBook_Women_A-Division
216,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,True,-3.0,./dataset_o\WWCC2018_ResultsBook\geme624end3.png,624,WWCC2018_ResultsBook
217,0,0,0,0,0,0,1,3,4,3.0,0.0,3.0,5,True,-3.0,./dataset_o\WWCC2018_ResultsBook\geme822end4.png,822,WWCC2018_ResultsBook
218,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\PCCC2022_ResultsBook_Men_A-Division\geme149end1.png,149,PCCC2022_ResultsBook_Men_A-Division
219,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,5.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme51end7.png,51,CWC2018-19_Leg1_ResultsBook
220,0,0,0,0,0,1,0,2,8,2.0,0.0,2.0,1,False,1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme464end8.png,464,ECC2018_ResultsBook_Men_A-Division
221,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,1.0,./dataset_o\ECC2017_ResultsBook_Men_A-Division\geme451end4.png,451,ECC2017_ResultsBook_Men_A-Division
222,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,True,3.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme78end8.png,78,ECC2021_ResultsBook_Women_A-Division
223,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,False,0.0,./dataset_o\OWG2022_ResultsBook\geme193end4.png,193,OWG2022_ResultsBook
224,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme633end8.png,633,WWCC2022_ResultsBook
225,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme501end2.png,501,WMCC2021_ResultsBook
226,0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0,False,1.0,./dataset_o\WMCC2018_ResultsBook\geme173end9.png,173,WMCC2018_ResultsBook
227,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,4,True,0.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme245end5.png,245,ECC2019_ResultsBook_Women_A-Division
228,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,3.0,./dataset_o\OQE2021_ResultsBook_Men\geme132end3.png,132,OQE2021_ResultsBook_Men
229,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,True,-4.0,./dataset_o\WWCC2018_ResultsBook\geme295end6.png,295,WWCC2018_ResultsBook
230,1,0,0,0,0,0,0,-3,4,0.0,3.0,-3.0,5,False,1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme256end4.png,256,ECC2019_ResultsBook_Women_A-Division
231,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,-3.0,./dataset_o\WWCC2019_ResultsBook\geme786end9.png,786,WWCC2019_ResultsBook
232,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-1.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme157end4.png,157,ECC2023_ResultsBook_Women_A-Division
233,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,1.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme129end6.png,129,ECC2023_ResultsBook_Men_A-Division
234,0,0,0,0,0,1,0,2,4,2.0,0.0,2.0,5,True,-3.0,./dataset_o\WWCC2019_ResultsBook\geme498end4.png,498,WWCC2019_ResultsBook
235,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme793end2.png,793,WMCC2023_ResultsBook
236,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,False,2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme422end10.png,422,ECC2022_ResultsBook_Women_A-Division
237,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,3.0,./dataset_o\OWG2018_ResultsBook\geme53end6.png,53,OWG2018_ResultsBook
238,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,2.0,./dataset_o\WMCC2019_ResultsBook\geme543end7.png,543,WMCC2019_ResultsBook
239,0,0,0,0,0,1,0,2,7,2.0,0.0,2.0,2,True,0.0,./dataset_o\WWCC2019_ResultsBook\geme7end7.png,7,WWCC2019_ResultsBook
240,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,1.0,./dataset_o\WMCC2019_ResultsBook\geme349end9.png,349,WMCC2019_ResultsBook
241,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,-1.0,./dataset_o\OWG2018_ResultsBook\geme1066end3.png,1066,OWG2018_ResultsBook
242,0,0,0,0,0,1,0,2,9,2.0,0.0,2.0,0,True,-6.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme194end9.png,194,ECC2018_ResultsBook_Men_A-Division
243,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-6.0,./dataset_o\WWCC2023_ResultsBook\geme787end6.png,787,WWCC2023_ResultsBook
244,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,True,0.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme182end1.png,182,ECC2018_ResultsBook_Men_A-Division
245,1,0,0,0,0,0,0,-3,3,0.0,3.0,-3.0,6,False,-2.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme215end3.png,215,ECC2023_ResultsBook_Men_A-Division
246,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,2.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme234end4.png,234,ECC2019_ResultsBook_Women_A-Division
247,0,0,0,0,1,0,0,1,1,1.0,0.0,1.0,8,True,0.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme142end1.png,142,CWC2018-19_Leg3_ResultsBook
248,0,0,1,0,0,0,0,-1,2,0.0,1.0,-1.0,7,True,-1.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme384end2.png,384,ECC2021_ResultsBook_Men_A-Division
249,0,0,0,0,0,0,1,3,4,3.0,0.0,3.0,5,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme127end4.png,127,WWCC2019_ResultsBook
250,0,1,0,0,0,0,0,-2,3,0.0,2.0,-2.0,6,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme49end3.png,49,WWCC2023_ResultsBook
251,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,False,1.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end5.png,413,CWC2018-19_Leg1_ResultsBook
252,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,5.0,./dataset_o\WWCC2018_ResultsBook\geme592end7.png,592,WWCC2018_ResultsBook
253,1,0,0,0,0,0,0,-3,7,0.0,3.0,-3.0,2,False,3.0,./dataset_o\OQE2021_ResultsBook_Men\geme144end7.png,144,OQE2021_ResultsBook_Men
254,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-1.0,./dataset_o\WMCC2018_ResultsBook\geme281end6.png,281,WMCC2018_ResultsBook
255,0,1,0,0,0,0,0,-2,8,0.0,2.0,-2.0,1,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme610end8.png,610,WWCC2023_ResultsBook
256,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme442end5.png,442,WWCC2022_ResultsBook
257,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,2.0,./dataset_o\PCCC2023_ResultsBook_Men_A-Division\geme296end3.png,296,PCCC2023_ResultsBook_Men_A-Division
258,0,1,0,0,0,0,0,-2,5,0.0,2.0,-2.0,4,True,-4.0,./dataset_o\WWCC2018_ResultsBook\geme572end5.png,572,WWCC2018_ResultsBook
259,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-1.0,./dataset_o\ECC2019_ResultsBook_Women_A-Division\geme107end2.png,107,ECC2019_ResultsBook_Women_A-Division
260,0,0,0,0,0,1,0,2,2,2.0,0.0,2.0,7,True,-2.0,./dataset_o\PCCC2022_ResultsBook_Women_A-Division\geme184end2.png,184,PCCC2022_ResultsBook_Women_A-Division
261,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,8,True,0.0,./dataset_o\ECC2023_ResultsBook_Men_A-Division\geme24end1.png,24,ECC2023_ResultsBook_Men_A-Division
262,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,-2.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme441end7.png,441,ECC2022_ResultsBook_Women_A-Division
263,1,0,0,0,0,0,0,-3,8,0.0,3.0,-3.0,1,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme536end8.png,536,WWCC2022_ResultsBook
264,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,5,True,-4.0,./dataset_o\ECC2023_ResultsBook_Women_A-Division\geme534end4.png,534,ECC2023_ResultsBook_Women_A-Division
265,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,1.0,./dataset_o\WMCC2018_ResultsBook\geme411end6.png,411,WMCC2018_ResultsBook
266,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,False,2.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme315end3.png,315,ECC2018_ResultsBook_Men_A-Division
267,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-2.0,./dataset_o\ECC2021_ResultsBook_Men_A-Division\geme290end2.png,290,ECC2021_ResultsBook_Men_A-Division
268,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,0.0,./dataset_o\OWG2022_ResultsBook\geme692end7.png,692,OWG2022_ResultsBook
269,0,0,1,0,0,0,0,-1,3,0.0,1.0,-1.0,6,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme828end3.png,828,WMCC2021_ResultsBook
270,1,0,0,0,0,0,0,-3,5,0.0,3.0,-3.0,4,False,0.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme270end5.png,270,ECC2018_ResultsBook_Women_A-Division
271,0,0,1,0,0,0,0,-1,7,0.0,1.0,-1.0,2,False,3.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end7.png,231,CWC2018-19_Leg1_ResultsBook
272,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,True,1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme87end7.png,87,ECC2022_ResultsBook_Women_A-Division
273,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,False,4.0,./dataset_o\ECC2021_ResultsBook_Women_A-Division\geme229end2.png,229,ECC2021_ResultsBook_Women_A-Division
274,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,True,-12.0,./dataset_o\PACC2018_ResultsBook_Women\geme145end6.png,145,PACC2018_ResultsBook_Women
275,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-4.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme157end8.png,157,ECC2022_ResultsBook_Men_A-Division
276,0,0,1,0,0,0,0,-1,4,0.0,1.0,-1.0,5,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme7end4.png,7,WMCC2022_ResultsBook
277,0,0,0,0,1,0,0,1,8,1.0,0.0,1.0,1,True,-5.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme511end8.png,511,ECC2018_ResultsBook_Women_A-Division
278,1,0,0,0,0,0,0,-3,5,0.0,3.0,-3.0,4,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme105end5.png,105,WWCC2023_ResultsBook
279,0,0,1,0,0,0,0,-1,6,0.0,1.0,-1.0,3,False,-1.0,./dataset_o\ECC2018_ResultsBook_Men_A-Division\geme211end6.png,211,ECC2018_ResultsBook_Men_A-Division
280,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme491end5.png,491,WMCC2022_ResultsBook
281,0,0,0,0,0,1,0,2,5,2.0,0.0,2.0,4,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme521end5.png,521,WMCC2021_ResultsBook
282,0,0,0,0,1,0,0,1,5,1.0,0.0,1.0,4,True,-1.0,./dataset_o\WWCC2018_ResultsBook\geme861end5.png,861,WWCC2018_ResultsBook
283,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\WWCC2019_ResultsBook\geme181end2.png,181,WWCC2019_ResultsBook
284,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,True,-1.0,./dataset_o\WWCC2018_ResultsBook\geme327end2.png,327,WWCC2018_ResultsBook
285,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,7,True,-3.0,./dataset_o\WMCC2018_ResultsBook\geme919end2.png,919,WMCC2018_ResultsBook
286,0,0,0,0,1,0,0,1,2,1.0,0.0,1.0,7,True,-1.0,./dataset_o\WWCC2018_ResultsBook\geme861end2.png,861,WWCC2018_ResultsBook
287,1,0,0,0,0,0,0,-3,8,0.0,4.0,-4.0,1,False,-1.0,./dataset_o\ECC2022_ResultsBook_Women_A-Division\geme462end8.png,462,ECC2022_ResultsBook_Women_A-Division
288,0,0,1,0,0,0,0,-1,1,0.0,1.0,-1.0,8,False,0.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme105end1.png,105,ECC2019_ResultsBook_Men_A-Division
289,0,0,0,0,1,0,0,1,4,1.0,0.0,1.0,5,True,1.0,./dataset_o\OWG2022_ResultsBook\geme113end4.png,113,OWG2022_ResultsBook
290,0,0,0,0,1,0,0,1,10,1.0,0.0,1.0,0,True,-1.0,./dataset_o\ECC2019_ResultsBook_Men_A-Division\geme116end10.png,116,ECC2019_ResultsBook_Men_A-Division
291,0,0,0,0,1,0,0,1,6,1.0,0.0,1.0,3,False,19.0,./dataset_o\PACC2018_ResultsBook_Women\geme266end6.png,266,PACC2018_ResultsBook_Women
292,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,-2.0,./dataset_o\WMCC2019_ResultsBook\geme444end8.png,444,WMCC2019_ResultsBook
293,0,0,0,0,1,0,0,1,9,1.0,0.0,1.0,0,True,-5.0,./dataset_o\ECC2018_ResultsBook_Women_A-Division\geme96end9.png,96,ECC2018_ResultsBook_Women_A-Division
294,0,1,0,0,0,0,0,-2,2,0.0,2.0,-2.0,7,False,1.0,./dataset_o\CWC2018-19_Leg3_ResultsBook\geme351end2.png,351,CWC2018-19_Leg3_ResultsBook
295,0,0,1,0,0,0,0,-1,8,0.0,1.0,-1.0,1,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme334end8.png,334,WMCC2022_ResultsBook
296,0,0,0,0,1,0,0,1,3,1.0,0.0,1.0,6,True,-3.0,./dataset_o\ECC2022_ResultsBook_Men_A-Division\geme298end3.png,298,ECC2022_ResultsBook_Men_A-Division
297,0,0,0,0,1,0,0,1,7,1.0,0.0,1.0,2,False,5.0,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme19end7.png,19,CWC2018-19_Leg1_ResultsBook
