,ends,red,yellow,red_diff,remain_ends,last_stone_is_red,page,filepath,INFO,T,red_postion
1,2,0.0,2.0,-2.0,7,False,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,2.0,0.0,2.0,6,True,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end3.png,True,CWC2018-19_Leg1_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,False,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end4.png,True,CWC2018-19_Leg1_ResultsBook,2.0
4,5,0.0,2.0,-2.0,4,False,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end5.png,True,CWC2018-19_Leg1_ResultsBook,3.0
5,6,1.0,0.0,1.0,3,True,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end6.png,True,CWC2018-19_Leg1_ResultsBook,1.0
6,7,0.0,3.0,-3.0,2,False,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end7.png,True,CWC2018-19_Leg1_ResultsBook,2.0
7,8,0.0,1.0,-1.0,1,True,215,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme215end8.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
0,1,0.0,1.0,-1.0,8,False,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,3.0,0.0,3.0,7,True,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,0.0,1.0,-1.0,6,False,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end3.png,True,CWC2018-19_Leg1_ResultsBook,2.0
3,4,2.0,0.0,2.0,5,True,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end4.png,True,CWC2018-19_Leg1_ResultsBook,1.0
4,5,0.0,1.0,-1.0,4,False,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end5.png,True,CWC2018-19_Leg1_ResultsBook,3.0
5,6,1.0,0.0,1.0,3,True,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end6.png,True,CWC2018-19_Leg1_ResultsBook,2.0
6,7,0.0,1.0,-1.0,2,False,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end7.png,True,CWC2018-19_Leg1_ResultsBook,3.0
7,8,0.0,1.0,-1.0,1,True,231,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme231end8.png,True,CWC2018-19_Leg1_ResultsBook,2.0
0,1,0.0,0.0,0.0,8,True,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end2.png,True,CWC2018-19_Leg1_ResultsBook,0.0
2,3,0.0,3.0,-3.0,6,False,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end3.png,True,CWC2018-19_Leg1_ResultsBook,1.0
3,4,2.0,0.0,2.0,5,True,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end4.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
4,5,0.0,0.0,0.0,4,False,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end5.png,True,CWC2018-19_Leg1_ResultsBook,0.0
5,6,0.0,2.0,-2.0,3,False,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end6.png,True,CWC2018-19_Leg1_ResultsBook,0.0
6,7,2.0,0.0,2.0,2,True,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end7.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
7,8,1.0,0.0,1.0,1,False,244,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme244end8.png,True,CWC2018-19_Leg1_ResultsBook,0.0
0,1,3.0,0.0,3.0,8,True,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,False,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end2.png,True,CWC2018-19_Leg1_ResultsBook,3.0
2,3,5.0,0.0,5.0,6,True,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end3.png,True,CWC2018-19_Leg1_ResultsBook,1.0
3,4,4.0,0.0,4.0,5,False,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end4.png,True,CWC2018-19_Leg1_ResultsBook,6.0
4,5,0.0,1.0,-1.0,4,False,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end5.png,True,CWC2018-19_Leg1_ResultsBook,10.0
5,6,0.0,1.0,-1.0,3,True,254,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme254end6.png,True,CWC2018-19_Leg1_ResultsBook,9.0
0,1,1.0,0.0,1.0,8,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end2.png,True,CWC2018-19_Leg1_ResultsBook,1.0
2,3,0.0,0.0,0.0,6,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end3.png,True,CWC2018-19_Leg1_ResultsBook,0.0
3,4,0.0,1.0,-1.0,5,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end4.png,True,CWC2018-19_Leg1_ResultsBook,0.0
4,5,2.0,0.0,2.0,4,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end5.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
5,6,0.0,1.0,-1.0,3,False,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end6.png,True,CWC2018-19_Leg1_ResultsBook,1.0
6,7,0.0,1.0,-1.0,2,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end7.png,True,CWC2018-19_Leg1_ResultsBook,0.0
7,8,3.0,0.0,3.0,1,True,261,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme261end8.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
0,1,0.0,3.0,-3.0,8,True,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,2.0,0.0,2.0,7,True,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end2.png,True,CWC2018-19_Leg1_ResultsBook,-3.0
2,3,0.0,2.0,-2.0,6,False,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end3.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
3,4,1.0,0.0,1.0,5,True,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end4.png,True,CWC2018-19_Leg1_ResultsBook,-3.0
4,5,0.0,2.0,-2.0,4,False,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end5.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
5,6,0.0,2.0,-2.0,3,True,270,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme270end6.png,True,CWC2018-19_Leg1_ResultsBook,-4.0
0,1,0.0,1.0,-1.0,8,True,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,0.0,1.0,-1.0,6,True,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end3.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
3,4,1.0,0.0,1.0,5,True,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end4.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
4,5,1.0,0.0,1.0,4,False,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end5.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
5,6,0.0,1.0,-1.0,3,False,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end6.png,True,CWC2018-19_Leg1_ResultsBook,0.0
6,7,2.0,0.0,2.0,2,True,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end7.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
7,8,1.0,0.0,1.0,1,False,278,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme278end8.png,True,CWC2018-19_Leg1_ResultsBook,1.0
0,1,0.0,1.0,-1.0,8,True,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,2.0,0.0,2.0,7,True,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,0.0,0.0,0.0,6,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end3.png,True,CWC2018-19_Leg1_ResultsBook,1.0
3,4,0.0,0.0,0.0,5,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end4.png,True,CWC2018-19_Leg1_ResultsBook,1.0
4,5,0.0,0.0,0.0,4,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end5.png,True,CWC2018-19_Leg1_ResultsBook,1.0
5,6,0.0,0.0,0.0,3,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end6.png,True,CWC2018-19_Leg1_ResultsBook,1.0
6,7,0.0,0.0,0.0,2,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end7.png,True,CWC2018-19_Leg1_ResultsBook,1.0
7,8,1.0,0.0,1.0,1,False,287,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme287end8.png,True,CWC2018-19_Leg1_ResultsBook,1.0
0,1,5.0,0.0,5.0,8,True,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end2.png,True,CWC2018-19_Leg1_ResultsBook,5.0
2,3,2.0,0.0,2.0,6,True,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end3.png,True,CWC2018-19_Leg1_ResultsBook,4.0
3,4,3.0,0.0,3.0,5,False,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end4.png,True,CWC2018-19_Leg1_ResultsBook,6.0
4,5,0.0,0.0,0.0,4,False,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end5.png,True,CWC2018-19_Leg1_ResultsBook,9.0
5,6,0.0,2.0,-2.0,3,False,296,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme296end6.png,True,CWC2018-19_Leg1_ResultsBook,9.0
0,1,0.0,1.0,-1.0,8,True,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,0.0,0.0,0.0,6,True,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end3.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
3,4,1.0,0.0,1.0,5,True,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end4.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
4,5,0.0,1.0,-1.0,4,False,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end5.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
5,6,2.0,0.0,2.0,3,True,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end6.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
6,7,0.0,3.0,-3.0,2,False,303,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme303end7.png,True,CWC2018-19_Leg1_ResultsBook,0.0
0,1,0.0,1.0,-1.0,8,True,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,True,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,1.0,0.0,1.0,6,True,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end3.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
3,4,0.0,0.0,0.0,5,False,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end4.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
4,5,0.0,1.0,-1.0,4,False,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end5.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
5,6,2.0,0.0,2.0,3,True,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end6.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
6,7,1.0,0.0,1.0,2,False,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end7.png,True,CWC2018-19_Leg1_ResultsBook,0.0
7,8,0.0,4.0,-4.0,1,False,313,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme313end8.png,True,CWC2018-19_Leg1_ResultsBook,1.0
0,1,1.0,0.0,1.0,8,True,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,1.0,-1.0,7,False,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end2.png,True,CWC2018-19_Leg1_ResultsBook,1.0
2,3,1.0,0.0,1.0,6,True,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end3.png,True,CWC2018-19_Leg1_ResultsBook,0.0
3,4,0.0,3.0,-3.0,5,False,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end4.png,True,CWC2018-19_Leg1_ResultsBook,1.0
4,5,0.0,4.0,-4.0,4,True,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end5.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
5,6,0.0,1.0,-1.0,3,True,322,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme322end6.png,True,CWC2018-19_Leg1_ResultsBook,-6.0
0,1,2.0,0.0,2.0,8,True,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,3.0,-3.0,7,False,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,2.0,0.0,2.0,6,True,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end3.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
3,4,0.0,2.0,-2.0,5,False,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end4.png,True,CWC2018-19_Leg1_ResultsBook,1.0
4,5,2.0,0.0,2.0,4,True,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end5.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
5,6,0.0,2.0,-2.0,3,False,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end6.png,True,CWC2018-19_Leg1_ResultsBook,1.0
6,7,0.0,1.0,-1.0,2,True,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end7.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
7,8,2.0,0.0,2.0,1,True,330,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme330end8.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
0,1,0.0,1.0,-1.0,8,True,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,True,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end2.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
2,3,1.0,0.0,1.0,6,True,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end3.png,True,CWC2018-19_Leg1_ResultsBook,-3.0
3,4,0.0,0.0,0.0,5,False,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end4.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
4,5,0.0,1.0,-1.0,4,False,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end5.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
5,6,2.0,0.0,2.0,3,True,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end6.png,True,CWC2018-19_Leg1_ResultsBook,-3.0
6,7,0.0,3.0,-3.0,2,False,340,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme340end7.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
0,1,2.0,0.0,2.0,8,True,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,2.0,0.0,2.0,6,False,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end3.png,True,CWC2018-19_Leg1_ResultsBook,3.0
3,4,3.0,0.0,3.0,5,False,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end4.png,True,CWC2018-19_Leg1_ResultsBook,5.0
4,5,1.0,0.0,1.0,4,False,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end5.png,True,CWC2018-19_Leg1_ResultsBook,8.0
5,6,0.0,1.0,-1.0,3,False,349,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme349end6.png,True,CWC2018-19_Leg1_ResultsBook,9.0
0,1,2.0,0.0,2.0,8,True,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,False,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,0.0,0.0,0.0,6,True,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end3.png,True,CWC2018-19_Leg1_ResultsBook,0.0
3,4,1.0,0.0,1.0,5,True,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end4.png,True,CWC2018-19_Leg1_ResultsBook,0.0
4,5,0.0,1.0,-1.0,4,False,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end5.png,True,CWC2018-19_Leg1_ResultsBook,1.0
5,6,1.0,0.0,1.0,3,True,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end6.png,True,CWC2018-19_Leg1_ResultsBook,0.0
6,7,0.0,1.0,-1.0,2,False,356,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme356end7.png,True,CWC2018-19_Leg1_ResultsBook,1.0
0,1,0.0,3.0,-3.0,8,True,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,True,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end2.png,True,CWC2018-19_Leg1_ResultsBook,-3.0
2,3,1.0,0.0,1.0,6,True,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end3.png,True,CWC2018-19_Leg1_ResultsBook,-5.0
3,4,0.0,2.0,-2.0,5,False,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end4.png,True,CWC2018-19_Leg1_ResultsBook,-4.0
4,5,0.0,1.0,-1.0,4,True,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end5.png,True,CWC2018-19_Leg1_ResultsBook,-6.0
5,6,1.0,0.0,1.0,3,True,365,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme365end6.png,True,CWC2018-19_Leg1_ResultsBook,-7.0
0,1,2.0,0.0,2.0,8,True,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,1.0,0.0,1.0,6,False,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end3.png,True,CWC2018-19_Leg1_ResultsBook,3.0
3,4,1.0,0.0,1.0,5,False,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end4.png,True,CWC2018-19_Leg1_ResultsBook,4.0
4,5,0.0,2.0,-2.0,4,False,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end5.png,True,CWC2018-19_Leg1_ResultsBook,5.0
5,6,2.0,0.0,2.0,3,True,372,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme372end6.png,True,CWC2018-19_Leg1_ResultsBook,3.0
0,1,4.0,0.0,4.0,8,True,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end2.png,True,CWC2018-19_Leg1_ResultsBook,4.0
2,3,1.0,0.0,1.0,6,False,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end3.png,True,CWC2018-19_Leg1_ResultsBook,5.0
3,4,0.0,1.0,-1.0,5,False,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end4.png,True,CWC2018-19_Leg1_ResultsBook,6.0
4,5,3.0,0.0,3.0,4,True,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end5.png,True,CWC2018-19_Leg1_ResultsBook,5.0
5,6,2.0,0.0,2.0,3,False,380,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme380end6.png,True,CWC2018-19_Leg1_ResultsBook,8.0
0,1,2.0,0.0,2.0,8,True,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,False,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,1.0,0.0,1.0,6,False,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end3.png,True,CWC2018-19_Leg1_ResultsBook,3.0
3,4,0.0,1.0,-1.0,5,False,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end4.png,True,CWC2018-19_Leg1_ResultsBook,4.0
4,5,4.0,0.0,4.0,4,True,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end5.png,True,CWC2018-19_Leg1_ResultsBook,3.0
5,6,2.0,0.0,2.0,3,False,387,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme387end6.png,True,CWC2018-19_Leg1_ResultsBook,7.0
0,1,0.0,2.0,-2.0,8,True,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,0.0,0.0,7,True,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end2.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
2,3,1.0,0.0,1.0,6,True,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end3.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
3,4,1.0,0.0,1.0,5,False,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end4.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
4,5,0.0,2.0,-2.0,4,False,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end5.png,True,CWC2018-19_Leg1_ResultsBook,0.0
5,6,2.0,0.0,2.0,3,True,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end6.png,True,CWC2018-19_Leg1_ResultsBook,-2.0
6,7,0.0,1.0,-1.0,2,False,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end7.png,True,CWC2018-19_Leg1_ResultsBook,0.0
7,8,4.0,0.0,4.0,1,True,394,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme394end8.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
0,1,2.0,0.0,2.0,8,True,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,0.0,2.0,-2.0,7,False,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end2.png,True,CWC2018-19_Leg1_ResultsBook,2.0
2,3,1.0,0.0,1.0,6,True,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end3.png,True,CWC2018-19_Leg1_ResultsBook,0.0
3,4,0.0,1.0,-1.0,5,False,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end4.png,True,CWC2018-19_Leg1_ResultsBook,1.0
4,5,1.0,0.0,1.0,4,True,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end5.png,True,CWC2018-19_Leg1_ResultsBook,0.0
5,6,0.0,2.0,-2.0,3,False,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end6.png,True,CWC2018-19_Leg1_ResultsBook,1.0
6,7,1.0,0.0,1.0,2,True,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end7.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
7,8,1.0,0.0,1.0,1,False,403,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme403end8.png,True,CWC2018-19_Leg1_ResultsBook,0.0
0,1,0.0,0.0,0.0,8,True,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end2.png,True,CWC2018-19_Leg1_ResultsBook,0.0
2,3,0.0,1.0,-1.0,6,False,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end3.png,True,CWC2018-19_Leg1_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,True,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end4.png,True,CWC2018-19_Leg1_ResultsBook,0.0
4,5,1.0,0.0,1.0,4,False,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end5.png,True,CWC2018-19_Leg1_ResultsBook,1.0
5,6,0.0,2.0,-2.0,3,False,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end6.png,True,CWC2018-19_Leg1_ResultsBook,2.0
6,7,0.0,1.0,-1.0,2,True,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end7.png,True,CWC2018-19_Leg1_ResultsBook,0.0
7,8,0.0,1.0,-1.0,1,True,413,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme413end8.png,True,CWC2018-19_Leg1_ResultsBook,-1.0
0,1,0.0,0.0,0.0,8,True,422,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme422end1.png,True,CWC2018-19_Leg1_ResultsBook,0.0
1,2,1.0,0.0,1.0,7,True,422,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme422end2.png,True,CWC2018-19_Leg1_ResultsBook,0.0
2,3,2.0,0.0,2.0,6,False,422,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme422end3.png,True,CWC2018-19_Leg1_ResultsBook,1.0
3,4,1.0,0.0,1.0,5,False,422,./dataset_o\CWC2018-19_Leg1_ResultsBook\geme422end4.png,True,CWC2018-19_Leg1_ResultsBook,3.0
