,red_diff,remain_ends,last_stone_is_red,red_postion,filepath
3,-1.0,5,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme140end4.png
8,0.0,0,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme743end9.png
8,-2.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme368end9.png
9,-2.0,0,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme521end10.png
2,-1.0,6,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme736end3.png
4,1.0,4,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme154end5.png
6,-3.0,2,False,-6.0,./dataset_o\WMCC2023_ResultsBook\geme22end7.png
7,1.0,1,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme347end8.png
5,-1.0,3,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme448end6.png
3,-3.0,5,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme503end4.png
4,1.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme378end5.png
2,-2.0,6,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme201end3.png
3,1.0,5,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme17end4.png
2,2.0,6,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme708end3.png
7,1.0,1,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme200end8.png
6,-1.0,2,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme24end7.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme143end2.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme705end1.png
10,1.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme778end11.png
6,-3.0,2,False,-1.0,./dataset_o\WMCC2023_ResultsBook\geme129end7.png
1,0.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme631end2.png
1,-3.0,7,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme536end2.png
4,2.0,4,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme677end5.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme34end2.png
3,-2.0,5,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme807end4.png
1,-1.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme863end2.png
5,-1.0,3,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme303end6.png
7,-3.0,1,False,-3.0,./dataset_o\WMCC2023_ResultsBook\geme7end8.png
1,1.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme169end2.png
8,3.0,0,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme663end9.png
3,-2.0,5,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme24end4.png
8,-1.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme303end9.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme930end1.png
1,1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme557end2.png
6,3.0,2,False,6.0,./dataset_o\WMCC2021_ResultsBook\geme724end7.png
0,2.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme62end1.png
3,-1.0,5,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme367end4.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme505end1.png
5,3.0,3,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme105end6.png
6,0.0,2,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme98end7.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme368end1.png
1,-2.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme713end2.png
4,2.0,4,False,3.0,./dataset_o\WWCC2023_ResultsBook\geme243end5.png
7,-1.0,1,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme651end8.png
9,-2.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme492end10.png
4,-1.0,4,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme683end5.png
1,0.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme401end2.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme199end1.png
4,-1.0,4,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme608end5.png
3,-2.0,5,False,-4.0,./dataset_o\WMCC2021_ResultsBook\geme608end4.png
2,0.0,6,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme794end3.png
3,0.0,5,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme793end4.png
9,-1.0,0,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme61end10.png
3,-1.0,5,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme459end4.png
8,-4.0,0,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme600end9.png
9,1.0,0,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme99end10.png
0,0.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme126end1.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme367end2.png
3,1.0,5,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme137end4.png
3,-1.0,5,False,6.0,./dataset_o\WWCC2023_ResultsBook\geme849end4.png
6,-1.0,2,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme694end7.png
2,-2.0,6,False,5.0,./dataset_o\WMCC2021_ResultsBook\geme539end3.png
3,1.0,5,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme569end4.png
8,-2.0,0,False,-3.0,./dataset_o\WMCC2023_ResultsBook\geme782end9.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme187end4.png
4,-1.0,4,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme238end5.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme521end1.png
6,-1.0,2,False,5.0,./dataset_o\WWCC2023_ResultsBook\geme294end7.png
0,2.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme546end1.png
1,-1.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme559end2.png
0,-1.0,8,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme334end1.png
8,-1.0,0,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme169end9.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme732end1.png
1,1.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme271end2.png
6,2.0,2,True,3.0,./dataset_o\WMCC2022_ResultsBook\geme303end7.png
0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme860end1.png
6,1.0,2,True,-5.0,./dataset_o\WMCC2022_ResultsBook\geme271end7.png
2,-1.0,6,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme400end3.png
4,3.0,4,True,3.0,./dataset_o\WWCC2022_ResultsBook\geme418end5.png
1,-2.0,7,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme725end2.png
7,-1.0,1,False,5.0,./dataset_o\WMCC2023_ResultsBook\geme755end8.png
2,-1.0,6,False,5.0,./dataset_o\WWCC2022_ResultsBook\geme791end3.png
6,1.0,2,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme249end7.png
3,-1.0,5,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme401end4.png
5,-1.0,3,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme679end6.png
1,2.0,7,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme838end2.png
5,1.0,3,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme886end6.png
8,-1.0,0,False,3.0,./dataset_o\WMCC2022_ResultsBook\geme880end9.png
3,1.0,5,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme763end4.png
1,-2.0,7,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme280end2.png
3,-1.0,5,False,-3.0,./dataset_o\WWCC2023_ResultsBook\geme210end4.png
8,-2.0,0,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme58end9.png
2,3.0,6,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme755end3.png
1,0.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme805end2.png
7,-1.0,1,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme557end8.png
7,1.0,1,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme61end8.png
5,-2.0,3,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme273end6.png
4,2.0,4,False,6.0,./dataset_o\WWCC2023_ResultsBook\geme856end5.png
3,2.0,5,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme262end4.png
7,-1.0,1,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme587end8.png
4,-1.0,4,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme272end5.png
5,-1.0,3,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme345end6.png
1,-1.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme301end2.png
1,-1.0,7,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme758end2.png
7,1.0,1,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme7end8.png
2,2.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme509end3.png
9,1.0,0,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme381end10.png
0,4.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme848end1.png
2,3.0,6,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme207end3.png
1,1.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme940end2.png
0,-2.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme760end1.png
5,-1.0,3,False,5.0,./dataset_o\WWCC2022_ResultsBook\geme116end6.png
0,1.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme778end1.png
0,0.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme728end1.png
4,1.0,4,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme260end5.png
2,-1.0,6,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme36end3.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme844end3.png
6,0.0,2,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme610end7.png
8,1.0,0,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme670end9.png
0,1.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme217end1.png
7,-1.0,1,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme677end8.png
4,0.0,4,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme303end5.png
8,-2.0,0,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme984end9.png
7,-2.0,1,True,1.0,./dataset_o\WMCC2023_ResultsBook\geme588end8.png
7,2.0,1,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme509end8.png
3,-2.0,5,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme490end4.png
5,-1.0,3,False,4.0,./dataset_o\WMCC2023_ResultsBook\geme198end6.png
2,1.0,6,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme689end3.png
8,2.0,0,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme856end9.png
3,-1.0,5,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme798end4.png
9,-1.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme98end10.png
0,-2.0,8,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme782end1.png
9,-1.0,0,False,-2.0,./dataset_o\WMCC2023_ResultsBook\geme512end10.png
2,2.0,6,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme459end3.png
4,-3.0,4,False,-5.0,./dataset_o\WMCC2022_ResultsBook\geme193end5.png
4,1.0,4,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme580end5.png
7,1.0,1,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme863end8.png
2,-4.0,6,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme187end3.png
4,-1.0,4,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme460end5.png
1,1.0,7,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme867end2.png
5,2.0,3,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme294end6.png
9,-1.0,0,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme291end10.png
0,1.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme725end1.png
1,1.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme695end2.png
8,-1.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme421end9.png
0,-3.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme897end1.png
9,1.0,0,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme973end10.png
3,-1.0,5,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme376end4.png
9,2.0,0,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme157end10.png
4,2.0,4,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme1005end5.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme724end1.png
3,2.0,5,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme683end4.png
8,-4.0,0,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme839end9.png
4,-1.0,4,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme651end5.png
4,-2.0,4,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme996end5.png
8,-1.0,0,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme588end9.png
8,1.0,0,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme389end9.png
7,-2.0,1,False,4.0,./dataset_o\WWCC2023_ResultsBook\geme334end8.png
1,-1.0,7,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme521end2.png
7,1.0,1,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme608end8.png
7,-1.0,1,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme421end8.png
5,1.0,3,True,5.0,./dataset_o\WMCC2021_ResultsBook\geme724end6.png
5,0.0,3,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme860end6.png
1,0.0,7,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme248end2.png
1,-1.0,7,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme690end2.png
7,1.0,1,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme137end8.png
5,1.0,3,True,-8.0,./dataset_o\WMCC2022_ResultsBook\geme193end6.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme728end1.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme260end1.png
8,-1.0,0,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme400end9.png
7,-2.0,1,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme448end8.png
7,2.0,1,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme158end8.png
4,-2.0,4,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme260end5.png
2,-2.0,6,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme904end3.png
3,-1.0,5,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme755end4.png
7,-3.0,1,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme376end8.png
9,1.0,0,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme39end10.png
8,3.0,0,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme157end9.png
4,0.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme867end5.png
4,1.0,4,True,3.0,./dataset_o\WWCC2023_ResultsBook\geme670end5.png
0,-1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme520end1.png
3,1.0,5,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme674end4.png
4,0.0,4,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme901end5.png
3,1.0,5,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme691end4.png
8,-1.0,0,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme860end9.png
5,-1.0,3,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme7end6.png
1,-1.0,7,False,1.0,./dataset_o\WMCC2022_ResultsBook\geme181end2.png
6,1.0,2,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme219end7.png
8,1.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme778end9.png
4,-2.0,4,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme557end5.png
7,-1.0,1,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme630end8.png
4,1.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme501end5.png
0,2.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme462end1.png
7,2.0,1,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme867end8.png
6,-1.0,2,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme701end7.png
7,-1.0,1,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme886end8.png
7,-1.0,1,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme400end8.png
6,3.0,2,True,-4.0,./dataset_o\WWCC2022_ResultsBook\geme737end7.png
6,1.0,2,False,1.0,./dataset_o\WWCC2023_ResultsBook\geme587end7.png
5,1.0,3,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme421end6.png
5,-1.0,3,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme346end6.png
6,-1.0,2,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme490end7.png
4,3.0,4,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme597end5.png
7,2.0,1,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme376end8.png
8,3.0,0,False,4.0,./dataset_o\WMCC2022_ResultsBook\geme683end9.png
5,1.0,3,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme119end6.png
0,1.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme336end1.png
0,1.0,8,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme280end1.png
9,2.0,0,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme705end10.png
1,-1.0,7,False,3.0,./dataset_o\WMCC2021_ResultsBook\geme586end2.png
2,1.0,6,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme471end3.png
1,-1.0,7,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme310end2.png
3,1.0,5,True,-6.0,./dataset_o\WWCC2022_ResultsBook\geme622end4.png
4,-2.0,4,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme45end5.png
8,2.0,0,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme713end9.png
8,2.0,0,True,2.0,./dataset_o\WMCC2022_ResultsBook\geme550end9.png
0,1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme501end1.png
9,-1.0,0,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme330end10.png
5,-1.0,3,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme749end6.png
5,2.0,3,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme260end6.png
3,1.0,5,True,-3.0,./dataset_o\WWCC2023_ResultsBook\geme580end4.png
3,-1.0,5,True,-3.0,./dataset_o\WWCC2022_ResultsBook\geme310end4.png
7,1.0,1,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme98end8.png
6,1.0,2,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme793end7.png
8,1.0,0,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme512end9.png
1,0.0,7,True,-2.0,./dataset_o\WMCC2023_ResultsBook\geme98end2.png
9,-3.0,0,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme817end10.png
6,-3.0,2,False,5.0,./dataset_o\WWCC2022_ResultsBook\geme798end7.png
5,-1.0,3,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme505end6.png
3,1.0,5,True,-5.0,./dataset_o\WWCC2022_ResultsBook\geme171end4.png
5,2.0,3,True,2.0,./dataset_o\WMCC2023_ResultsBook\geme207end6.png
3,3.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme116end4.png
7,-1.0,1,True,2.0,./dataset_o\WWCC2022_ResultsBook\geme697end8.png
0,2.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme551end1.png
0,0.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme455end1.png
1,2.0,7,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme36end2.png
5,2.0,3,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme674end6.png
8,2.0,0,True,-2.0,./dataset_o\WWCC2022_ResultsBook\geme633end9.png
2,2.0,6,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme771end3.png
5,1.0,3,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme7end6.png
5,-1.0,3,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme169end6.png
9,-1.0,0,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme346end10.png
7,1.0,1,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme826end8.png
2,-3.0,6,False,-1.0,./dataset_o\WMCC2022_ResultsBook\geme132end3.png
6,2.0,2,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme110end7.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme732end4.png
3,1.0,5,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme243end4.png
2,1.0,6,False,2.0,./dataset_o\WWCC2022_ResultsBook\geme355end3.png
8,2.0,0,True,-4.0,./dataset_o\WMCC2022_ResultsBook\geme651end9.png
3,2.0,5,True,1.0,./dataset_o\WMCC2022_ResultsBook\geme869end4.png
4,-1.0,4,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme560end5.png
2,-1.0,6,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme211end3.png
9,-2.0,0,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme105end10.png
6,2.0,2,True,-4.0,./dataset_o\WWCC2023_ResultsBook\geme904end7.png
8,-1.0,0,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme160end9.png
0,-2.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme105end1.png
7,2.0,1,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme260end8.png
1,-1.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme796end2.png
6,0.0,2,False,-2.0,./dataset_o\WMCC2022_ResultsBook\geme674end7.png
6,-1.0,2,True,-5.0,./dataset_o\WWCC2022_ResultsBook\geme808end7.png
7,1.0,1,True,-4.0,./dataset_o\WMCC2023_ResultsBook\geme129end8.png
1,-3.0,7,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme622end2.png
0,0.0,8,False,0.0,./dataset_o\WWCC2022_ResultsBook\geme73end1.png
1,-1.0,7,False,2.0,./dataset_o\WWCC2023_ResultsBook\geme829end2.png
2,1.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme238end3.png
0,0.0,8,False,0.0,./dataset_o\WMCC2021_ResultsBook\geme628end1.png
4,2.0,4,True,-4.0,./dataset_o\WMCC2021_ResultsBook\geme963end5.png
6,-1.0,2,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme181end7.png
4,1.0,4,True,1.0,./dataset_o\WWCC2022_ResultsBook\geme442end5.png
1,1.0,7,True,-3.0,./dataset_o\WMCC2023_ResultsBook\geme431end2.png
3,-1.0,5,False,4.0,./dataset_o\WMCC2021_ResultsBook\geme574end4.png
0,0.0,8,False,0.0,./dataset_o\WWCC2023_ResultsBook\geme569end1.png
7,-1.0,1,False,4.0,./dataset_o\WWCC2022_ResultsBook\geme611end8.png
2,0.0,6,True,-3.0,./dataset_o\WMCC2022_ResultsBook\geme674end3.png
3,1.0,5,True,-1.0,./dataset_o\WMCC2023_ResultsBook\geme148end4.png
1,-1.0,7,False,2.0,./dataset_o\WMCC2021_ResultsBook\geme640end2.png
0,0.0,8,True,0.0,./dataset_o\WMCC2023_ResultsBook\geme168end1.png
5,-4.0,3,False,-4.0,./dataset_o\WMCC2021_ResultsBook\geme532end6.png
1,-2.0,7,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme480end2.png
5,1.0,3,True,-1.0,./dataset_o\WWCC2022_ResultsBook\geme73end6.png
1,0.0,7,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme150end2.png
8,-3.0,0,False,1.0,./dataset_o\WMCC2021_ResultsBook\geme347end9.png
2,-1.0,6,False,1.0,./dataset_o\WMCC2023_ResultsBook\geme45end3.png
0,-1.0,8,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme1037end1.png
1,-1.0,7,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme73end2.png
3,-2.0,5,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme662end4.png
3,-2.0,5,False,1.0,./dataset_o\WWCC2022_ResultsBook\geme485end4.png
8,2.0,0,False,3.0,./dataset_o\WMCC2023_ResultsBook\geme652end9.png
3,-2.0,5,False,2.0,./dataset_o\WMCC2023_ResultsBook\geme641end4.png
10,1.0,0,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme120end11.png
4,5.0,4,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme359end5.png
3,2.0,5,True,-2.0,./dataset_o\WMCC2021_ResultsBook\geme930end4.png
5,2.0,3,True,-3.0,./dataset_o\WMCC2021_ResultsBook\geme690end6.png
2,2.0,6,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme389end3.png
9,-1.0,0,False,-1.0,./dataset_o\WMCC2021_ResultsBook\geme856end10.png
7,-4.0,1,False,-1.0,./dataset_o\WWCC2023_ResultsBook\geme401end8.png
1,1.0,7,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme769end2.png
8,2.0,0,False,-1.0,./dataset_o\WWCC2022_ResultsBook\geme557end9.png
8,-1.0,0,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme848end9.png
10,2.0,0,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme330end11.png
2,-3.0,6,False,-2.0,./dataset_o\WWCC2023_ResultsBook\geme897end3.png
7,1.0,1,False,3.0,./dataset_o\WWCC2022_ResultsBook\geme160end8.png
1,-1.0,7,True,-2.0,./dataset_o\WWCC2023_ResultsBook\geme839end2.png
1,-3.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme651end2.png
7,2.0,1,True,0.0,./dataset_o\WMCC2021_ResultsBook\geme201end8.png
9,-1.0,0,True,1.0,./dataset_o\WWCC2023_ResultsBook\geme598end10.png
6,-1.0,2,False,6.0,./dataset_o\WWCC2022_ResultsBook\geme388end7.png
7,2.0,1,False,0.0,./dataset_o\WMCC2023_ResultsBook\geme431end8.png
4,-2.0,4,False,5.0,./dataset_o\WMCC2022_ResultsBook\geme221end5.png
5,-3.0,3,False,2.0,./dataset_o\WMCC2022_ResultsBook\geme520end6.png
2,2.0,6,True,-1.0,./dataset_o\WMCC2022_ResultsBook\geme169end3.png
1,-3.0,7,False,0.0,./dataset_o\WMCC2022_ResultsBook\geme581end2.png
0,0.0,8,True,0.0,./dataset_o\WWCC2022_ResultsBook\geme374end1.png
2,0.0,6,True,1.0,./dataset_o\WMCC2021_ResultsBook\geme17end3.png
0,2.0,8,True,0.0,./dataset_o\WWCC2023_ResultsBook\geme714end1.png
1,1.0,7,True,-1.0,./dataset_o\WWCC2023_ResultsBook\geme250end2.png
2,2.0,6,True,-1.0,./dataset_o\WMCC2021_ResultsBook\geme126end3.png
9,-2.0,0,True,0.0,./dataset_o\WMCC2022_ResultsBook\geme569end10.png
